y1,y2,y3,y4,y5,y6,y7,y8,Target3
-2.59628994,0.150190215,0.600760862,8.179625827,7.292171568,2.170738229,0.600760862,12.55130928,-4.132811634
-2.930275802,-0.13998673,-0.559946922,30.3427567,33.6775871,-0.231289566,-0.559946922,18.67473614,2.879441129
-1.466471984,-0.064011344,-0.256045377,-8.221412843,22.84339306,0.302722765,-0.256045377,-9.137584039,-0.400872256
-0.868256064,-0.491657119,-1.966628476,39.37208156,2.587609734,-0.068643084,-1.966628476,11.83138049,-1.103163263
2.926803888,0.696855587,2.78742235,-26.55992869,-5.629217442,0.815084604,2.78742235,6.626280541,4.819429964
2.735621033,-1.25419077,-5.016763079,-32.77816763,14.80981979,-0.721859277,-5.016763079,-76.3901649,-1.429107211
2.432760172,0.366681889,1.466727557,26.70259316,-10.31179862,1.282427742,1.466727557,36.0293501,-0.450335885
-1.7566481,0.868596346,3.474385384,14.26016858,1.305147714,-0.16890573,3.474385384,46.15198871,5.331045033
2.317115451,-0.041609937,-0.166439748,-26.07392546,39.18714826,1.358903415,-0.166439748,-22.52353784,0.276372527
3.604603676,-0.540705415,-2.162821658,-15.74476426,-41.40742463,-0.760632672,-2.162821658,-34.22402799,-1.657916744
-2.910159032,0.731749956,2.926999825,-1.975597453,1.252380896,1.067186148,2.926999825,27.68952029,-0.396267485
3.486644758,0.174975788,0.699903151,3.312570332,-16.58935356,-0.013152999,0.699903151,9.649087778,2.0913372
1.789544908,0.921627361,3.686509444,21.69686439,43.63583123,-0.24188088,3.686509444,54.22258595,8.227004982
-3.137015922,0.101524589,0.406098356,-17.12000091,13.65915291,-0.016764709,0.406098356,-9.635017166,0.604253635
-2.587388516,0.896517746,3.586070983,19.22636269,9.650689325,-1.141212019,3.586070983,51.24179998,6.652643414
4.332261589,-0.845893535,-3.383574139,-31.49305252,10.57526175,-1.739307883,-3.383574139,-59.03018341,3.076346255
1.31165408,-0.439561856,-1.758247423,15.70988044,-7.247637655,0.239498051,-1.758247423,-5.014569881,-2.977710743
-7.405977057,0.534141324,2.136565295,48.55568886,2.684523827,-0.036404287,2.136565295,60.21020404,-2.073111832
2.209947152,1.084050819,4.336203277,-25.02918134,-22.9731744,-0.030459597,4.336203277,23.3386877,7.062422827
0.344645898,0.407323551,1.629294205,-50.23424956,25.08672585,-1.112886965,1.629294205,-23.8944576,6.367364332
-1.765023188,-0.375444641,-1.501778563,52.08170888,23.33947493,0.318486423,-1.501778563,26.64758147,0.482603153
-1.026926673,-0.344773802,-1.379095209,-1.802280135,27.85912004,-0.440461729,-1.379095209,-15.2327762,1.696407525
3.867749731,-0.256293241,-1.025172963,-7.818135829,1.162357759,-0.49778784,-1.025172963,-16.50623829,3.290815425
-1.614592933,0.44815095,1.792603799,-2.794380772,8.349134994,1.340764268,1.792603799,15.69053337,-0.837288332
0.898285008,-0.430354702,-1.721418807,1.773498693,7.035309625,2.058762618,-1.721418807,-15.79538911,-4.587928233
-2.171480625,-0.036139418,-0.14455767,-7.470455767,1.49485887,-0.405859629,-0.14455767,-7.421941317,1.465180814
2.645739145,1.219797565,4.87919026,-13.00510708,-10.6567023,1.718498698,4.87919026,38.38781693,3.856842169
-0.486102967,-0.216581101,-0.866324403,21.08431098,58.3472033,0.441009449,-0.866324403,8.20420475,-0.06585942
1.089711302,0.074480792,0.297923167,-21.97372037,-14.35622967,-0.141085503,0.297923167,-14.59974462,-0.259478513
3.112425038,0.293321097,1.17328439,32.15829536,33.69565736,1.464730096,1.17328439,37.45948018,1.849660265
-6.525156225,-0.530214674,-2.120858698,-1.715001565,24.74919257,0.586948705,-2.120858698,-22.58058823,-3.624389041
-0.253497948,0.033412341,0.133649364,-2.46868591,5.386425557,0.512552186,0.133649364,-0.638455088,-0.375214228
-5.702999401,0.406406207,1.625624828,28.37585418,5.225316222,-0.268428523,1.625624828,38.95693163,2.501903523
-1.622912333,0.198535402,0.794141606,9.436698466,-6.953734523,1.653806345,0.794141606,15.49077484,-3.377927059
-2.459065124,-0.161534926,-0.646139704,18.4146781,-24.64930756,0.335865773,-0.646139704,8.270345442,-4.440807136
-0.461365721,-0.480902262,-1.923609047,19.99815966,-37.16674918,1.476755396,-1.923609047,-3.237562745,-6.852303708
3.579447111,-0.126806786,-0.507227142,8.887217324,-32.9734577,1.408413738,-0.507227142,2.037502438,-3.939125692
1.206650688,0.401113477,1.60445391,-17.58236826,-2.919726412,-1.288013779,1.60445391,1.978644494,4.796367122
-5.15318907,0.268438138,1.073752553,-29.81417307,-10.83145414,0.104598747,1.073752553,-13.11381292,-0.4982592
-3.383150599,0.037122073,0.148488294,27.3115522,-3.226091127,2.734915644,0.148488294,23.33412469,-8.383136355
2.858773402,-0.169333586,-0.677334344,64.35802021,-2.573491734,0.948392978,-0.677334344,44.71307273,-1.989667618
-0.758058571,-1.239322184,-4.957288734,6.220838696,10.4636489,1.577157521,-4.957288734,-44.59621638,-6.59742218
0.973363202,-0.311565899,-1.246263597,-7.270886911,11.07089831,0.620229913,-1.246263597,-18.2793455,0.398430244
-1.769613631,-0.180461149,-0.721844594,-24.42036434,6.214536721,-0.456786392,-0.721844594,-26.75473741,1.98913804
1.294078712,0.17675857,0.707034282,-27.47875014,-17.16988046,0.040312367,0.707034282,-14.9126573,0.700600218
0.665080176,-0.212915532,-0.851662127,39.76996805,0.254819413,-0.682830371,-0.851662127,23.29935317,1.71694797
0.325716191,-0.164907633,-0.659630533,-39.8289685,10.7853287,-3.284265156,-0.659630533,-38.45948013,9.04887134
-6.176231037,-0.773779817,-3.095119268,-23.54878296,-17.14564367,0.028657946,-3.095119268,-49.79021904,-7.175802069
1.880698142,0.108794484,0.435177934,30.41554883,-13.89180952,0.74840233,0.435177934,28.68421841,0.04533998
0.685619498,-0.784770419,-3.139081676,-3.317987537,-11.762212,1.89089891,-3.139081676,-34.04520679,-6.534738077
-0.651573167,0.333678624,1.334714495,-17.44089011,2.070722946,1.12141611,1.334714495,-0.605567136,0.893684443
-1.496799705,-0.270935203,-1.083740813,15.64372894,11.42514296,1.819813144,-1.083740813,1.677575023,-2.462701036
-2.676978495,0.61438247,2.457529879,33.48381735,-9.983574229,-0.591855136,2.457529879,51.36235267,0.279906649
1.895896047,-0.805183469,-3.220733875,14.86641246,-9.479496012,-1.706202623,-3.220733875,-20.31420878,-0.387202696
-1.587277063,0.059668299,0.238673195,-4.777861839,4.406447872,-1.105010695,0.238673195,-1.435557522,3.981459265
3.874786293,0.663974191,2.655896765,19.86391558,22.51928628,0.246849245,2.655896765,42.45010011,6.276593299
-4.624865465,0.007033425,0.028133698,-34.45663372,-29.28776767,-0.440527281,0.028133698,-27.28396999,-1.24902673
-3.371132006,-0.562928734,-2.251714936,0.288365915,17.35670149,-0.52982565,-2.251714936,-22.28645663,-1.012621406
-4.622606168,-0.207485893,-0.829943572,-0.969328435,-0.093733348,-0.02447883,-0.829943572,-9.074898467,-0.157989626
-0.460842654,-0.806698963,-3.226795852,23.87981484,-14.92939,0.133162714,-3.226795852,-13.16410665,-5.565114156
0.275208666,0.522039826,2.088159304,26.37196333,6.49905037,-0.089970722,2.088159304,41.9791637,3.253718097
2.370831989,0.368520896,1.474083584,9.985711526,17.67102668,2.268087467,1.474083584,22.72940506,-0.483537666
-4.387824507,-0.636020018,-2.544080072,37.54691338,8.66682933,2.126175083,-2.544080072,4.596729977,-8.869687401
-4.378716395,-0.320157303,-1.28062921,-33.1180673,-7.326158616,0.517156753,-1.28062921,-39.30074594,-5.341279386
2.409588975,-0.13112061,-0.524482441,39.24590644,-12.9383583,-1.867811841,-0.524482441,26.15190074,4.311560432
-2.546955582,-0.193936647,-0.775746589,-10.40216388,-27.74836551,1.556179912,-0.775746589,-16.07919699,-3.743678545
3.341692902,-0.009245572,-0.036982288,-23.05229049,-22.52599382,0.213802746,-0.036982288,-18.81165528,-0.359851112
-7.096626301,-0.227081073,-0.908324293,9.294105914,-17.7194097,1.731875449,-0.908324293,-1.6479582,-9.02789821
0.70679011,0.498434056,1.993736225,8.817492769,23.11502473,0.182726059,1.993736225,26.99135646,4.099256997
-1.156675962,0.455859817,1.823439267,39.71363878,-18.33177832,0.529767649,1.823439267,50.00530369,0.718137282
2.640969893,-0.058017586,-0.232070344,7.631877881,23.43361529,-2.491954492,-0.232070344,3.784798864,8.278728922
-3.717856465,-0.185632222,-0.742528888,-32.9950019,-33.03499557,0.920869537,-0.742528888,-33.8212904,-6.958811363
-3.511000992,-0.64554948,-2.58219792,-22.23384356,-18.71790294,-1.342478664,-2.58219792,-43.60905405,-2.934796435
-0.315463304,0.864942807,3.45977123,11.11179329,-0.68239641,-0.252933795,3.45977123,43.48714693,4.157445099
-4.851624006,0.271901391,1.087605563,19.29608471,13.40559321,0.756806855,1.087605563,26.3129234,-0.494788736
4.307492552,0.488889339,1.955557358,-30.08282495,-34.61961541,-1.33933489,1.955557358,-4.510686381,3.677444399
-2.26559113,0.177494256,0.709977023,-20.79122326,-40.47002399,0.277897182,0.709977023,-9.533208377,-0.667427638
-2.717199958,-0.150744364,-0.602977456,-46.92044389,-14.1470143,-0.071868454,-0.602977456,-43.56612967,-0.640194775
-4.360962941,-0.705724415,-2.822897659,39.92147287,12.8730863,-1.619408243,-2.822897659,3.708201706,-0.439460631
-1.26784159,-1.05512576,-4.22050304,11.32370612,-5.145479482,1.113652116,-4.22050304,-33.1460655,-8.332175566
1.140404619,-0.024189488,-0.09675795,-22.88766219,10.22474121,0.075207403,-0.09675795,-19.27770925,-1.555890224
0.444773057,0.276538773,1.106155092,-30.73867086,34.29155306,-2.240078925,1.106155092,-13.52938577,9.307173832
1.744111704,-0.303381265,-1.21352506,-12.4535819,-2.383613377,-1.018122994,-1.21352506,-22.09811612,0.78504113
0.905174653,0.411512186,1.646048743,-34.79622041,24.6099698,2.12989765,1.646048743,-11.3764889,-1.161911629
-1.603525433,0.657288788,2.62915515,-47.18352714,11.77477237,-2.266522489,2.62915515,-11.45527021,7.599439481
0.787996118,-0.776710445,-3.10684178,30.22122483,-6.934967542,-1.711187233,-3.10684178,-6.891437934,-0.236326945
0.839671626,-0.062843277,-0.251373106,1.429215995,5.689369857,0.136556754,-0.251373106,-1.370358265,0.641168054
-2.687063859,0.170355617,0.681422467,16.30467344,-9.985429372,0.558098116,0.681422467,19.85796342,-2.424503424
2.416410711,0.696825047,2.787300188,12.47917806,-2.043621846,0.961166014,2.787300188,37.85634433,3.446004643
0.018230254,-0.761497355,-3.045989421,32.89660403,28.31966817,-1.121807979,-3.045989421,-4.142610985,0.21808898
-0.654108283,0.614753609,2.459014435,-4.201258396,24.7517521,0.553938943,2.459014435,21.22913764,3.01640583
7.165415838,-0.482745179,-1.930980716,3.107842798,23.91520586,-0.919233239,-1.930980716,-16.82353293,3.233714717
1.674555817,-0.632284214,-2.529136856,-19.4072285,-21.30054864,1.269372043,-2.529136856,-40.81715136,-4.818975876
-1.735972027,0.068284329,0.273137317,14.79260791,-15.8972082,-0.83047708,0.273137317,14.5654595,0.375260757
3.308051268,0.010283599,0.041134394,-19.3928707,22.6628905,-1.440558051,0.041134394,-15.10295262,4.408698039
2.060560878,1.071841798,4.287367193,-9.826055175,19.91470543,-1.616741856,4.287367193,35.01282779,10.50560143
-1.278475485,-0.40198586,-1.607943441,-4.470075042,8.939784706,-0.041912268,-1.607943441,-19.65549444,-1.004550712
-2.581878718,-0.039422221,-0.157688885,-25.36025592,-15.73236984,0.026893277,-0.157688885,-21.86509359,-1.416190192
-2.638366679,0.795211209,3.180844837,5.329251252,-2.390163387,-1.333984825,3.180844837,36.07184938,4.530875876
-3.50116377,-0.549143841,-2.196575365,43.40878783,21.59077602,0.009886038,-2.196575365,12.76127661,-2.9718188
0.760064536,0.10856599,0.434263962,8.049160577,6.157524654,1.765349164,0.434263962,10.78196808,-1.924002339
1.393240995,-0.910211344,-3.640845375,-11.87628309,12.12803838,1.609890672,-3.640845375,-45.90948023,-4.473109573
-0.696981868,-0.604623772,-2.418495087,-23.97289362,-24.02259441,0.939532634,-2.418495087,-43.36326576,-5.769017285
7.971618852,0.221062652,0.884250607,19.48310374,-4.503360497,-2.826898532,0.884250607,24.42898906,9.135277443
-0.997537668,-0.024579619,-0.098318477,-3.87676972,-18.89066926,0.731103414,-0.098318477,-4.084600543,-2.475791087
-3.109283187,0.011494875,0.045979498,-0.157930226,-20.94564238,-0.420116717,0.045979498,0.333450802,-0.877442615
-2.125469723,0.132037603,0.528150413,0.090844583,-16.71145087,-0.25980267,0.528150413,5.354179793,1.367498446
-2.263903179,0.375642463,1.502569854,-4.536792094,1.128423571,0.041291648,1.502569854,11.39626486,1.518661328
-0.573794766,0.304316602,1.217266409,-28.63090704,22.08003291,0.357940339,1.217266409,-10.73206155,1.664753754
-0.287953095,0.918657948,3.674631791,18.37898852,25.64447852,1.618139129,3.674631791,51.44950873,2.048758459
5.176339023,0.177093039,0.708372157,3.453386623,-2.767359501,-0.704594938,0.708372157,9.846430871,4.334106696
-1.458474711,0.12881241,0.51524964,20.49330761,-27.37934984,-1.555474143,0.51524964,21.54714249,2.350800831
1.575289583,0.125671489,0.502685956,-21.94651227,-7.550424864,-1.354293934,0.502685956,-12.53035026,4.022891549
-0.962620707,-0.265004213,-1.06001685,-63.5872314,-30.87559006,-0.949929642,-1.06001685,-61.46995362,-0.501335155
1.044935265,0.126646439,0.506585755,33.79091984,-15.51854711,-0.68447379,0.506585755,32.09859343,1.009776903
3.342918514,0.220490252,0.881961008,-43.07657068,-10.62332659,0.428626641,0.881961008,-25.64164647,0.791829833
6.323372302,-0.27010301,-1.080412041,-28.57181025,39.5671978,1.091997364,-1.080412041,-33.66156861,2.770116115
-0.565410213,0.082157294,0.328629176,18.35121843,-39.89397893,-0.688845151,0.328629176,17.9672665,-2.042665819
2.030825283,1.119399893,4.477599572,-1.325654692,15.68922277,-0.241705003,4.477599572,43.71547197,8.351772344
-1.642896273,0.118541074,0.474164295,12.4390777,21.67338403,0.137902103,0.474164295,14.69290511,3.013028152
2.766254394,0.257605953,1.030423811,3.564848599,12.0166657,0.896578541,1.030423811,13.15611699,3.090388771
0.482601728,-0.442505246,-1.770020983,-21.11264893,3.231117423,-0.595437237,-1.770020983,-34.59032897,-1.530528472
1.112845473,-0.008512184,-0.034048734,-15.05207119,-22.45176758,-2.23972861,-0.034048734,-12.38214429,4.626695144
2.641959183,0.469421348,1.877685391,30.84140383,9.668696154,1.134264131,1.877685391,43.44997698,2.553329864
0.151373773,-0.492705203,-1.970820813,-22.33940967,-6.777899349,1.215892451,-1.970820813,-37.57973587,-2.669965235
2.733680569,-0.035404691,-0.141618763,7.359839995,-0.006998843,1.111499963,-0.141618763,4.471684365,-0.133297575
1.367967414,1.040003769,4.160015077,-30.701919,-6.757786534,-0.062942551,4.160015077,17.03861557,7.240607474
3.70997079,-0.128923901,-0.515695605,-55.34222583,-2.892042192,-0.421350191,-0.515695605,-49.43073672,1.663130145
1.513060853,-0.539191468,-2.156765874,-39.99343411,16.00493029,1.046358359,-2.156765874,-53.56240603,-2.945272837
-0.674375884,-0.510283247,-2.041132989,-17.25374538,-32.83092275,0.623611798,-2.041132989,-34.21432619,-4.208157751
1.779731699,0.102561126,0.410244505,-15.53900445,15.86356961,-0.039909268,0.410244505,-8.328758509,1.496440123
-1.074254708,-0.248086756,-0.992347023,1.503372398,-22.16724991,0.199162805,-0.992347023,-8.720772312,-3.897341038
1.311395274,0.374651125,1.498604502,58.99422279,24.77043362,0.026482817,1.498604502,62.18142325,7.060271948
-0.883771472,0.915790827,3.663163308,-7.158384056,-8.473307902,-1.480515796,3.663163308,30.90492584,5.665223442
2.930040743,-0.247785765,-0.991143061,-33.23032814,-5.811888366,0.840882478,-0.991143061,-36.49569312,-2.43268662
1.487037479,-0.141284395,-0.565137581,41.13031604,-19.61386139,-1.017869705,-0.565137581,27.25287701,3.261561748
-1.233717505,0.242227478,0.968909914,-49.60832374,-8.214956053,-0.457293638,0.968909914,-29.99755986,1.717982705
-2.112413086,0.541016459,2.164065836,9.121898649,36.48554833,0.822492362,2.164065836,28.93817728,2.649397799
0.942609459,0.206478836,0.825915344,29.95471089,-6.222241195,0.976853272,0.825915344,32.22292215,0.686859982
4.059316156,-0.095160703,-0.380642812,15.57575913,-17.20746883,0.389504697,-0.380642812,8.654179176,-0.927604655
-2.183429522,-0.128621725,-0.514486899,18.64835241,-26.07481804,0.760189643,-0.514486899,9.773812941,-4.652483822
1.021677751,0.13602955,0.544118202,17.56554765,20.013085,1.176297023,0.544118202,19.49362013,-1.284082412
0.459573176,-0.349860885,-1.399443541,11.36783605,54.51362065,-1.961515449,-1.399443541,-4.900166567,5.38533523
-4.51812008,-0.57176915,-2.287076601,5.976987591,-2.105464115,-2.123227692,-2.287076601,-18.08917594,-0.219841069
-0.954466419,-0.643265648,-2.573062592,-7.913449281,9.842824925,-0.22205868,-2.573062592,-32.06138534,-0.309932291
-0.302325473,0.194072757,0.776291027,-33.39279324,19.84353962,1.956253745,0.776291027,-18.95132431,0.003639347
0.472331799,-0.509029767,-2.036119069,-21.11015095,16.49361127,-1.783568418,-2.036119069,-37.24931145,2.632904645
1.449759607,-0.643492844,-2.573971374,-23.5733265,-12.64388939,0.073118617,-2.573971374,-44.59837494,-3.628572761
-1.222913693,0.827998357,3.311993427,37.4908961,7.255088231,0.717566351,3.311993427,63.11265116,2.634569005
0.212195309,0.251755627,1.007022509,-1.924927848,-20.11950174,-0.664347769,1.007022509,8.530282806,2.157699595
-2.099138159,0.233211363,0.932845452,-11.44211961,2.387687025,-0.063540966,0.932845452,0.174758833,1.411440655
-0.142559998,0.279270593,1.117082372,46.39210126,6.843519097,-0.351979322,1.117082372,48.28450472,1.181551165
1.798553993,0.001149253,0.004597013,4.913235413,0.47913066,0.982700415,0.004597013,3.976558462,-3.75160891
-0.267817408,-0.309119738,-1.236478951,-5.648677272,-16.53384578,-0.023434776,-1.236478951,-16.88373132,-1.058706813
5.749469796,0.487831066,1.951324265,29.24949551,4.236863178,-1.276742352,1.951324265,42.91283906,6.920894206
0.469328875,0.967013535,3.868054141,-26.3498992,24.09973611,-1.128572777,3.868054141,17.60062205,6.373279369
-0.037268254,0.157766256,0.631065023,-15.76027615,-1.212226542,0.055089768,0.631065023,-6.297570685,-0.039033575
-5.551015141,0.324561956,1.298247823,-29.77603941,0.163843374,-0.375825221,1.298247823,-10.8383533,0.368088653
-0.28844357,0.047681258,0.190725033,13.10674312,16.34767123,0.366208275,0.190725033,12.39264483,2.725530704
-2.808774424,-0.701306369,-2.805225478,-8.522489572,-16.62439919,-0.968949613,-2.805225478,-34.87024644,-2.970179369
0.97731973,0.092902849,0.371611397,-45.88589262,4.513262524,2.837195702,0.371611397,-32.99260013,-4.956435418
1.799853809,1.06938434,4.277537359,26.10930103,-8.570011932,-1.888724581,4.277537359,63.66281442,9.684867441
4.060080166,0.02087503,0.083500122,11.76012226,-50.46482792,-0.73487288,0.083500122,10.24309902,1.030937941
-2.962890751,0.498145553,1.992582213,-20.24777719,6.735887459,-0.812463931,1.992582213,3.727600378,3.945272113
2.6125083,0.039130726,0.156522904,-21.19684234,-36.6424436,-1.377424016,0.156522904,-15.39224484,1.861063473
1.15146751,-0.033953189,-0.135812756,-29.90219567,-22.99794118,2.015177211,-0.135812756,-25.2798841,-3.755042725
-4.990707291,0.604555317,2.418221266,7.690052825,13.9030899,0.974794025,2.418221266,30.33425492,-0.890552006
6.335602587,-0.293670848,-1.174683392,27.96895939,-21.47625442,0.193275135,-1.174683392,10.62833359,0.248526792
2.912863472,-0.102445689,-0.409782757,10.91129508,8.474837763,-0.238069137,-0.409782757,4.63120849,1.521512291
-4.184079263,-0.695646998,-2.78258799,17.70816542,-2.563500388,1.322592024,-2.78258799,-13.65934757,-6.783102159
-5.478250314,-0.921916145,-3.687664579,47.59103051,-1.393059799,-0.211787463,-3.687664579,1.19617862,-3.731320953
-1.462087554,-0.043812708,-0.175250832,-45.29879384,0.042499776,-0.014965804,-0.175250832,-37.99154339,0.812278354
-3.238033437,0.128872468,0.515489873,6.302609014,1.898389537,-1.0067736,0.515489873,10.19698594,3.520508379
0.242871781,0.040956829,0.163827317,52.32387281,-16.95182428,-1.541047094,0.163827317,43.49737142,3.779735319
-3.674835899,1.227697548,4.910790192,-36.16738445,33.10314916,-0.886410767,4.910790192,20.17399436,7.312851019
4.531188103,-0.605923544,-2.423694175,9.326232665,15.48517323,-0.002588474,-2.423694175,-16.77595562,0.903199442
-6.058276143,-0.094624976,-0.378499902,1.867883863,32.50648932,0.913155655,-0.378499902,-2.290691933,-2.848924127
9.272689062,0.127846567,0.51138627,-28.23580147,-14.12101521,-0.752011,0.51138627,-17.47477847,5.136327739
0.220170881,-0.930911214,-3.723644857,-24.74370406,6.765765793,-0.379865705,-3.723644857,-57.03141182,-0.612175463
-3.085926642,-0.072739327,-0.290957309,-20.03388641,41.7987811,-0.376249036,-0.290957309,-18.93668222,4.221501366
0.332557531,0.903045297,3.61218119,30.93102512,1.552631273,-0.06442133,3.61218119,60.86663199,2.334243567
1.418962522,-0.956022238,-3.824088951,9.694277984,36.75242217,-2.841705963,-3.824088951,-30.48546712,3.272289125
1.087105107,0.047284386,0.189137544,-24.93454143,4.344990871,-0.521534135,0.189137544,-18.0562577,2.30578649
0.375617953,-0.844336017,-3.377344069,-11.25100343,-10.10633852,-1.704419485,-3.377344069,-42.77424343,-0.150902711
0.57017809,1.028910859,4.115643435,15.96552227,-1.065319856,0.032033054,4.115643435,53.92885217,4.425490737
-0.581096033,-0.364388671,-1.457554683,-18.46833557,14.86033421,-0.517230291,-1.457554683,-29.35021529,3.329460934
0.313643835,-0.560352359,-2.241409437,-25.47772129,-20.89914136,0.441042927,-2.241409437,-42.7962714,-2.325550922
2.087812553,-0.402898373,-1.611593491,69.64544681,0.630161514,-0.349696391,-1.611593491,39.60042255,0.888904474
2.294825751,0.326525287,1.306101149,32.45306645,-18.41022143,-1.10328188,1.306101149,39.02346466,5.111228894
2.360113532,0.743214255,2.97285702,-53.81784876,-21.38001078,-0.662130486,2.97285702,-13.32570881,3.575551025
2.58939197,-0.182260933,-0.729043732,-19.65839155,-31.19256812,-0.841876771,-0.729043732,-23.01715057,1.028274159
-1.233204419,-0.39339832,-1.573593281,-8.027932805,-31.26537698,0.406724091,-1.573593281,-22.15827906,-4.495084081
-3.957972207,0.240499957,0.961999829,-12.55473634,11.84897229,0.167389556,0.961999829,-0.42379078,0.176788791
3.660198615,-0.325356905,-1.301427619,-17.98740621,-28.79679518,0.660654565,-1.301427619,-27.40420115,-3.295505705
5.032934673,-0.07203645,-0.288145799,29.1950913,-10.50045786,-0.230034947,-0.288145799,20.47461505,2.758647043
3.760294782,0.153508514,0.614034055,-14.27239348,-30.22687946,2.741081236,0.614034055,-5.277574228,-3.472833629
-0.124751269,0.1618044,0.647217601,12.14963747,-13.9376881,-0.903363251,0.647217601,16.19188598,3.241766568
6.451233869,-0.121473247,-0.485892988,21.48491757,1.284220679,-0.590385677,-0.485892988,12.32900418,2.714687322
2.292318452,0.338785526,1.355142104,1.215931653,11.70924124,-2.111896731,1.355142104,14.52416636,8.039823785
-4.087968704,-0.336894406,-1.347577625,-17.9918329,-12.5816722,1.856431174,-1.347577625,-27.86924257,-5.887475692
3.63917656,-1.003744504,-4.014978016,-24.5484846,-32.42753649,-3.001473717,-4.014978016,-59.78856784,2.166954452
-0.272290763,-0.729155979,-2.916623915,-4.435287353,-4.322987831,0.760339398,-2.916623915,-32.71446903,-5.445512961
1.485953636,0.066251744,0.265006978,-5.093784348,-12.08318718,-1.851033982,0.265006978,-1.424957699,5.844054638
0.68526371,-0.09790663,-0.391626518,17.28034383,-23.43528147,-0.392573168,-0.391626518,9.908009877,-1.106183578
-1.335113768,0.982530364,3.930121458,21.90516736,1.440897815,-1.30032778,3.930121458,56.82534847,8.779876312
-0.879734192,-0.194421919,-0.777687677,1.428854126,28.54722394,0.760219281,-0.777687677,-6.633793469,-1.925822294
-0.258929972,0.88582959,3.543318359,-13.03147208,23.29895388,-0.146240156,3.543318359,25.00800593,6.70722326
-0.869343916,0.494214605,1.97685842,20.40845913,6.390000886,1.707461685,1.97685842,36.0953515,-0.13476736
-3.317117035,-0.145092467,-0.580369867,-25.8119122,14.67770515,1.452828124,-0.580369867,-26.45322843,-4.868549882
2.586065311,0.493213282,1.972853128,2.581083205,14.01625213,0.335257927,1.972853128,21.79339784,5.437965671
1.922207451,0.354960758,1.419843032,-13.7337064,7.102567978,0.066010033,1.419843032,3.211465199,3.538901805
3.313969677,0.214601621,0.858406482,-3.858049062,-0.995636492,-1.207321658,0.858406482,5.497625572,6.300222519
0.261977668,-0.193804742,-0.775218968,-34.29133991,-21.45024993,-1.299552504,-0.775218968,-35.18526161,2.329020255
-5.497358697,0.429128277,1.716513106,-23.44308903,6.094548406,0.198809716,1.716513106,-1.589340162,-0.510994594
-4.607284249,-0.253553035,-1.01421214,-55.57732778,-13.17352874,1.220988644,-1.01421214,-54.60398362,-5.90686335
0.35491126,0.162245157,0.648980628,-36.09769889,23.02805215,-2.385538968,0.648980628,-22.38835283,6.48025406
2.253274389,-0.307272264,-1.229089058,-15.89144178,0.175593212,-0.315286733,-1.229089058,-25.004044,0.966049223
-0.632560279,0.742162924,2.968651696,3.685594153,6.64446932,1.595093042,2.968651696,32.63499228,0.696970877
1.085440865,-0.172384968,-0.689539871,17.48640624,-20.240915,1.631962682,-0.689539871,7.093726275,-4.995085173
0.826642717,-0.225866662,-0.903466647,-0.211225585,1.062144504,0.164158321,-0.903466647,-9.203646934,-1.49102124
-0.664114876,-0.234250809,-0.937003237,-44.8956682,13.66138947,0.648773289,-0.937003237,-45.28656693,-1.531036424
-0.985648237,-0.353138543,-1.412554174,-59.24774716,16.81158683,-0.296306463,-1.412554174,-61.52373946,1.441440872
0.355556457,0.06823903,0.272956119,-6.812457454,-15.714106,1.111169614,0.272956119,-2.720404775,-1.81843892
4.42641469,-0.216457538,-0.865830151,49.70222847,-8.404352079,-1.579954666,-0.865830151,31.10348126,5.726364756
1.49886441,-0.234746114,-0.938984455,4.175644461,-14.54540381,-0.65275591,-0.938984455,-6.049328978,0.65903848
2.602227866,0.533063621,2.132254482,-1.346381433,15.13751386,-0.663788296,2.132254482,20.24543967,5.15187431
-0.264430293,0.005018955,0.02007582,48.89343361,28.07239239,-1.494629221,0.02007582,39.31550509,4.295396834
-4.447648964,-0.443819733,-1.775278932,-4.009064148,15.01992113,-1.619928506,-1.775278932,-20.96004063,4.114705564
5.682188267,0.007233181,0.028932724,-39.7980147,-7.008320795,-1.303620377,0.028932724,-31.54908452,5.761594182
-0.146988428,0.174206422,0.69682569,30.78099552,-17.52600324,-0.759699712,0.69682569,31.59305331,2.041811935
4.228863372,0.25691177,1.027647082,22.30172714,-5.650132675,-0.39292835,1.027647082,28.11785252,4.450924636
5.54565668,0.39486281,1.579451241,2.861692107,4.340153559,-0.413583709,1.579451241,18.0838661,4.953662907
-2.611394871,-0.397846074,-1.591384297,-5.237367475,-19.50822747,-0.793218064,-1.591384297,-20.10373695,-0.039817388
-2.100282539,0.186563289,0.746253158,-46.30206906,-22.43955774,1.372784269,0.746253158,-29.57912367,-5.128209361
2.799871444,0.509358339,2.037433354,21.38193039,0.490395379,-0.558640256,2.037433354,37.47987786,6.643208402
3.134834217,0.290573153,1.162292613,30.50925498,-15.38750699,1.579006164,1.162292613,36.03033011,-1.77044346
-1.880337847,1.028960878,4.115843512,16.95190419,4.986128869,-0.067860449,4.115843512,54.71995847,5.071213023
-1.631496098,0.291478399,1.165913598,30.70187685,12.5011918,-0.146900528,1.165913598,36.22063746,2.028215447
1.092845088,-0.503691784,-2.014767134,26.77798442,6.702265554,-1.275155864,-2.014767134,1.274716193,1.329394088
