,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,Target3
1636,-0.468631111,-0.757014281,-3.028057123,19.76196529,19.79117743,-0.073853053,-3.028057123,P,c,,-0.452189585
1637,-0.576533979,0.839754267,3.359017067,21.25153667,2.406076091,-1.596111542,3.359017067,P,c,50.59140001,9.717296074
1638,0.473558649,0.706073151,2.824292602,15.73918798,19.89717535,0.26149034,2.824292602,Q,c,40.83427641,4.501641759
1639,0.659622543,-0.011768465,-0.047073862,-1.184965925,-27.23294964,0.950716084,-0.047073862,R,c,-1.418711357,-1.078337944
1640,-1.222244683,0.064941493,0.25976597,-52.75653515,-5.891001889,,0.25976597,Q,b,-39.60756842,-0.550923023
1641,0.631947329,1.017551528,4.07020611,9.049827961,5.265317101,-0.38166581,4.07020611,P,a,47.94192347,6.207283426
1642,0.638976899,-0.381005125,-1.5240205,50.39045458,-12.42653441,-1.349551539,-1.5240205,R,c,,3.011933315
1643,-1.685791071,1.105245523,4.420982092,-45.18341423,-12.84681985,-1.581731112,4.420982092,Q,b,,6.41015038
1644,-2.708786645,-0.684049676,-2.736198706,-1.974745611,-0.205333042,0.013419677,-2.736198706,P,b,-28.94178355,-2.004097365
1645,-0.858665336,0.504557943,2.018231772,-30.41477641,21.24244201,0.037969969,2.018231772,R,a,,4.303349883
1646,-7.85659795,0.200309853,0.801239412,-13.40735302,31.58321162,0.799409886,0.801239412,R,c,,-1.332125487
1647,-0.695693889,0.031262927,,-2.873863396,17.03107423,0.215983472,0.125051708,R,b,-1.048573635,-0.589937059
1648,2.507400516,-0.307046786,-1.228187144,3.289336151,-15.04831429,1.879539787,-1.228187144,R,a,-9.650402515,-7.43290623
1649,-3.553499895,0.197460681,0.789842724,-26.2662296,-3.385344416,-1.153376988,0.789842724,R,c,-13.11455644,0.851349194
1650,1.384090471,0.190739971,0.762959884,3.367339563,-54.19985748,-0.540120879,0.762959884,P,b,,1.402667606
1651,-2.848101154,0.162633223,0.650532891,-35.2420887,-10.13049459,-0.892607747,0.650532891,R,a,,1.452023507
1652,1.079228136,0.027009414,0.108037657,15.40985153,-18.46164258,-0.461284001,0.108037657,P,c,,1.244487974
1653,-2.737115488,,3.879389637,-16.93862908,-25.90310636,0.829800469,3.879389637,P,a,25.2429931,1.138389967
1654,5.060051892,-0.606013727,-2.424054908,-24.97919926,-26.76433929,1.71478889,-2.424054908,Q,a,-44.22390849,-7.094693441
1655,2.399114121,-0.619903683,-2.479614731,23.78948438,-77.28129929,1.125964375,-2.479614731,P,b,-5.76455981,-6.937476906
1656,-2.333814648,-0.139499605,-0.557998421,10.26305195,-17.74920329,-0.681805643,-0.557998421,P,c,,-0.585765193
1657,0.882563912,0.138957544,0.555830176,13.91392148,-24.49987097,2.4383014,0.555830176,Q,c,,-4.098799322
1658,1.154512008,-0.477263518,-1.909054073,-16.0626464,-10.75362947,-0.904780797,-1.909054073,Q,c,,0.75790542
1659,2.28019956,,2.266799228,-12.70148175,-9.887887793,-0.655860549,2.266799228,Q,a,,2.20944334
1660,0.895138483,-0.49605872,-1.98423488,-30.23104252,51.53492372,-1.752488229,-1.98423488,Q,c,,4.8183885
1661,5.265084282,0.098160895,,37.39956825,-36.65681898,-0.981840042,0.39264358,P,b,33.8460904,2.326434032
1662,2.721773904,-1.128098626,-4.512394505,-9.407102018,-11.01839045,-1.982972228,-4.512394505,Q,c,,1.042078112
1663,-0.007602319,-0.55637758,-2.225510319,-38.59037905,-22.57680083,-0.874949897,-2.225510319,Q,b,,-2.84795809
1664,-0.221945954,0.51634998,2.065399919,4.001954946,0.702412662,0.316571329,2.065399919,R,a,,1.608304523
1665,-0.010821032,-0.274842622,-1.099370488,38.88218395,-17.22772659,0.940831197,-1.099370488,Q,a,20.11204229,-3.937254064
1666,-2.795493298,-0.317996014,-1.271984055,-43.77748609,12.78255113,0.310450463,-1.271984055,R,c,,-1.695407665
1667,-3.471687252,0.173274276,0.693097104,-31.88669631,-0.734344082,-2.983050883,0.693097104,P,b,,5.591196576
1668,1.795890578,-0.420000653,-1.680002613,0.82941471,-21.51192854,-1.049795088,-1.680002613,Q,a,,0.110244319
1669,0.414145598,-0.369027972,-1.476111889,-42.36717997,-16.33061942,0.59275894,-1.476111889,Q,b,-48.65486286,-4.501115537
1670,2.234900178,,0.786739078,2.406358978,-24.73280374,-0.583481009,0.786739078,P,b,,1.582444871
1671,-0.853399308,0.280178307,,14.06403592,-7.507706923,-1.172423312,1.120713228,Q,a,22.45836101,2.787162006
1672,-4.439880497,0.434821128,1.739284512,5.043418298,-11.599138,-0.99819329,1.739284512,P,c,21.42757976,3.246692169
1673,3.063342366,0.624564878,2.49825951,19.41837127,,0.552018034,2.49825951,P,b,40.51729212,2.740665416
1674,-4.166064316,-0.189653444,-0.758613777,3.427078035,12.59127978,-0.964865976,-0.758613777,P,c,-4.844475339,3.050584394
1675,1.752088603,-0.473526523,-1.89410609,-22.41006474,,-0.876433923,-1.89410609,P,a,,0.472688699
1676,0.946955503,0.065532266,0.262129065,13.17695071,20.31423177,-1.060857468,0.262129065,P,c,13.16285122,6.147719528
1677,1.201409144,-0.261475758,-1.045903034,-40.5228181,-34.93892361,0.732759778,-1.045903034,P,a,-42.87728482,-3.654093567
1678,-5.26137026,,1.106049757,-3.178045112,-10.89239877,-2.017609276,1.106049757,P,b,,3.766538197
1679,-1.830064688,0.173644708,0.694578833,4.399446847,-21.11433639,0.608835721,0.694578833,R,b,,-1.640165153
1680,-3.414752711,0.174704887,0.69881955,-55.68438244,2.660485391,-2.624429668,0.69881955,P,a,-37.55931045,4.597246944
1681,-1.355845469,-0.228885367,,-42.24027793,-22.93126762,-1.297000314,-0.915541467,Q,b,-42.94763701,0.476639872
1682,0.854757221,0.501492063,2.005968253,20.13325182,13.04070486,-0.119606907,,P,a,,1.857193206
1683,-4.17822724,0.621508805,2.486035222,33.43008497,4.613273891,-0.605565103,2.486035222,P,b,,2.813194682
1684,-0.293969655,-1.094234366,,-21.65757826,13.18579936,1.708906561,-4.376937465,Q,c,,-7.209365861
1685,1.456496235,0.554352664,2.217410655,31.55375007,18.40181846,0.541459269,2.217410655,Q,c,47.41710661,4.318460833
1686,1.101737249,-0.930125949,,-29.99750436,10.10228028,1.743459469,-3.720503796,R,c,-61.20304145,-5.555254399
1687,-4.042876112,-0.085582571,,2.613526385,2.284311485,0.275424346,,P,b,,-1.640356808
1688,-0.727516102,-0.150832748,-0.603330993,-48.77747247,-8.108085025,-0.75908326,-0.603330993,Q,c,-45.05528791,1.600328537
1689,-4.534667611,0.013788856,0.055155424,-2.961307823,-26.13400886,-1.340460086,0.055155424,P,a,,-1.629528927
1690,-0.781971742,-0.248912615,-0.995650461,-3.244000521,17.04154729,0.175746314,-0.995650461,Q,b,-12.55170502,-0.532867812
1691,1.56639199,-0.210891084,-0.843564334,-32.70236377,8.241427998,-2.268811622,-0.843564334,Q,c,-34.59753436,3.389757671
1692,-0.376908214,-0.06340152,-0.253606081,13.59320871,19.5768701,0.677496161,-0.253606081,Q,b,8.338506161,0.090480491
1693,-3.692787385,0.005631472,0.022525889,16.58518552,-5.167323653,0.909611003,0.022525889,P,c,13.49340731,-3.070975792
1694,-3.278585071,-0.770979012,-3.083916048,,27.8274829,0.891269062,-3.083916048,Q,a,-60.85796455,-5.065644823
1695,-5.582633965,0.30763354,1.230534158,-22.83365665,9.457818527,2.055289986,1.230534158,R,a,,-5.015447942
1696,2.260270452,0.008932339,0.035729354,24.62599344,2.786388243,0.38001588,0.035729354,P,b,20.0580883,1.606480672
1697,-6.454399006,0.484393109,1.937572435,-39.0336373,8.040656823,-0.339169329,1.937572435,P,b,-11.85118549,1.645690827
1698,2.531496787,0.03272029,0.13088116,-7.934455505,-7.823850383,1.220972084,0.13088116,P,a,,-2.305431281
1699,-2.59529549,0.0946933,0.378773198,-19.43992989,25.19296863,0.53098203,,R,a,-11.76421193,-0.391410791
1700,-4.281879728,0.691859081,2.767436325,42.165875,-28.46703332,-0.475945479,2.767436325,Q,c,,0.03778378
1701,1.602346867,0.077013989,0.308055956,24.92460245,0.368813643,-0.700914101,0.308055956,R,a,,2.284612909
1702,-1.647287629,0.141437188,0.565748751,14.58980258,6.282173127,2.097044828,0.565748751,R,a,17.32932957,-4.27730201
1703,0.624425968,-0.003847941,,-31.70061689,-10.98862821,1.042905481,-0.015391763,P,b,,-2.769064657
1704,5.012367809,0.156868634,0.627474534,7.525738299,18.59038443,-0.511677565,0.627474534,Q,c,12.29533598,7.142675439
1705,-5.942145217,0.055397278,0.221589111,-5.516064234,18.44444896,0.304680825,0.221589111,Q,c,-2.196960275,0.117686566
1706,0.350339477,-0.143968824,-0.575875298,-15.18705099,-3.40030641,-0.711983286,-0.575875298,Q,a,-17.90839377,0.670419234
1707,0.992462593,-0.845185852,-3.380743408,38.49266003,-10.41035961,-0.511379043,-3.380743408,P,c,-3.013306055,-2.464132234
1708,0.451503492,-0.639366137,-2.557464549,35.51496977,21.59807247,0.610618333,-2.557464549,R,c,2.837330329,-2.346337057
1709,-0.565203284,0.493523101,1.974092404,-7.920614391,-6.038862594,0.50663889,1.974092404,Q,c,13.40443253,1.402988885
1710,0.660859926,0.87396786,3.495871441,46.09603926,-17.05965807,-3.878819837,3.495871441,Q,b,71.83554582,13.57072246
1711,0.249973319,-0.448751733,,33.79597897,-0.311281785,-0.288361487,-1.795006931,R,b,,-1.908162968
1712,-1.818609406,-0.597201406,-2.388805622,17.67315679,-6.742744629,-2.096015563,-2.388805622,P,a,-9.749530792,0.884519656
1713,-2.803077994,-0.055851183,-0.223404734,16.74465374,-6.168526013,-0.444297538,-0.223404734,Q,a,11.16167565,0.158632096
1714,-2.138640826,0.746860382,,-19.33615489,-3.107778523,0.376074075,2.987441528,P,c,14.40549137,3.148143984
1715,2.466069504,0.75511736,3.020469442,21.43979272,15.85762143,-0.520169676,3.020469442,P,a,47.35652859,6.470207703
1716,-0.338328704,,-0.819381603,0.263561,-1.086417303,-0.252173547,,Q,a,,-0.252990074
1717,3.491658879,0.386659973,1.54663989,-33.77752821,0.683377974,-0.647518614,1.54663989,P,c,,4.719330763
1718,2.829723172,-0.176876886,-0.707507544,-11.78196915,-12.8315082,0.690838944,-0.707507544,Q,a,-16.50065076,-0.712612862
1719,-0.04284342,0.227560146,,24.36913253,-13.29943857,0.168187476,0.910240583,R,a,,2.725860868
1720,-4.631557068,0.389192467,1.556769867,-46.56450825,-11.68550887,0.955618427,1.556769867,P,a,,-1.251099229
1721,0.811138482,-0.256590982,-1.026363929,48.31888111,-5.163733935,-1.3019301,-1.026363929,Q,a,,0.559658867
1722,-3.230578703,-0.718929927,-2.875719708,-8.948812334,-36.28601269,-0.491406001,-2.875719708,Q,c,-35.91624695,-5.691969593
1723,1.255515932,-0.035051366,-0.140205464,2.872344964,-7.046575632,1.297798141,-0.140205464,P,c,,-2.975163648
1724,1.539162898,-0.296066905,-1.184267621,7.89695055,-41.19400565,-0.465839057,-1.184267621,Q,b,,-1.191046437
1725,1.780736149,0.084903522,0.33961409,2.679267435,0.823032517,2.313449431,0.33961409,P,b,5.539554844,-3.613047568
1726,5.572527782,-0.336837894,-1.347351575,-1.603241996,-19.58594691,-0.645623797,-1.347351575,Q,a,,1.945319453
1727,-1.238016727,0.01009276,0.040371041,6.936171649,-8.513781187,0.226518195,0.040371041,R,a,,-1.455201738
1728,3.22973453,-0.498904152,-1.995616608,23.32680335,3.541925187,-0.157956072,-1.995616608,P,c,,0.867187212
1729,0.376063888,0.563919708,2.255678831,-14.9220338,-5.072487444,-1.185537014,2.255678831,Q,a,,4.727071439
1730,1.946117447,0.075725538,0.302902152,,9.155513725,0.351492693,0.302902152,R,b,-33.61142094,0.448140944
1731,0.490539431,0.442663439,1.770653755,1.981857877,-50.22794919,,1.770653755,Q,b,19.29202385,-7.686867459
1732,2.701172829,-0.246765524,-0.987062097,51.52393479,29.13945633,-2.198044909,-0.987062097,R,b,,6.36702275
1733,1.86471768,-0.717598459,-2.870393835,24.63188015,-6.82800408,-1.547377548,-2.870393835,R,a,-8.998434231,-1.6738629
1734,-3.235683611,-0.671912366,-2.687649465,23.5993126,-6.887101471,0.196183101,,R,b,-7.99704457,-5.397292913
1735,-0.207166288,0.593247605,2.372990421,28.95327926,16.83748098,-0.417476324,2.372990421,R,b,46.89252762,5.229425787
1736,4.607459045,0.156299581,0.625198325,-26.3998355,25.34722584,0.025852262,0.625198325,R,c,-14.86788515,4.723026472
1737,0.505697711,-0.569944629,-2.279778516,-8.125483084,0.235178474,0.088206389,-2.279778516,P,c,-29.29817162,-2.779972278
1738,0.485126138,0.131318391,,-25.00918298,-30.01450956,-1.160303595,0.525273564,R,a,-14.75461074,0.961277189
1739,-2.629174055,-0.103276397,,56.09623045,,-2.214200646,-0.413105587,R,b,40.74592849,4.995350273
1740,0.158649814,-0.2221672,-0.8886688,38.52097888,-2.93291799,-0.041711104,-0.8886688,Q,a,,-0.964643812
1741,0.513667877,-0.293970529,,-5.356199994,-28.00444423,1.662330964,-1.175882116,P,c,-16.04378116,-7.139564198
1742,1.781858705,0.123578161,0.494312643,-33.6412268,16.95363606,0.19395517,0.494312643,R,a,,2.062419393
1743,9.394309221,0.848530965,3.394123859,33.65819211,39.55387451,-0.006151886,3.394123859,P,b,60.86779229,10.70222455
1744,-3.933046504,0.084561881,0.338247524,0.438602568,-14.50192212,-0.197785683,0.338247524,R,a,3.733357294,-1.934682025
1745,7.879552894,0.594508756,2.378035023,21.88630153,13.87022533,-0.849241037,2.378035023,P,b,41.28939146,9.153667767
1746,1.91669895,-0.45306729,-1.812269158,3.661178911,10.26412529,-0.387097223,-1.812269158,P,b,,2.062634991
1747,-4.678868319,-1.322092592,-5.288370369,14.78525074,12.35677664,0.254913172,-5.288370369,Q,b,-41.0555031,-7.408200757
1748,-1.788932351,,2.029657123,-18.9539861,32.76378181,-0.174200515,2.029657123,Q,a,5.13338235,5.165381259
1749,-4.029295797,-0.280152867,-1.120611469,-2.735863557,12.82045775,-1.542683126,-1.120611469,P,b,-13.39480553,3.160118499
1750,1.225602221,-0.093510554,-0.374042215,-42.89398338,7.042851317,-2.199138608,-0.374042215,Q,c,,6.314634004
1751,-1.945248284,-0.199476078,-0.797904314,-24.70193363,-27.50416865,-0.815130727,-0.797904314,Q,b,-27.74059005,-2.556382557
1752,-0.445759815,-0.120769381,-0.483077525,9.409434433,30.03640627,,-0.483077525,Q,a,2.696772295,-1.534117488
1753,-0.347854146,0.105002826,,24.92035933,16.24380291,-0.783976034,0.420011306,R,b,,2.369281664
1754,-4.822549221,,0.353331073,7.257291867,-4.050987381,-0.040453939,0.353331073,P,a,,-0.513158321
1755,0.818586225,-0.058459563,-0.233838251,19.75222907,16.16324712,0.41647172,-0.233838251,P,b,13.46340074,2.132550078
1756,1.31975636,1.009540438,4.03816175,12.29616921,6.245893179,-0.787952038,4.03816175,Q,b,,7.548173336
1757,-2.900478363,-0.228069471,-0.912277884,-3.068871575,7.525854403,-0.764108944,-0.912277884,P,a,,-0.6484251
1758,1.305804278,-0.316102912,-1.264411649,7.238545095,6.919899763,,-1.264411649,Q,b,-6.853280415,-0.273416553
1759,-4.46371583,-0.266747376,-1.066989504,44.56076816,0.620934148,-0.403654912,-1.066989504,Q,b,24.97871949,-1.504703011
1760,2.5903162,0.333180846,1.332723382,28.5403806,-13.46128603,-1.454269496,1.332723382,R,b,,5.480468904
1761,0.276144189,0.230760833,0.923043333,-24.95669074,14.76126338,-0.723031539,0.923043333,P,c,-10.73491926,6.246216804
1762,1.597362604,0.035453066,,4.511898718,-30.94209741,-0.347987556,0.141812265,R,a,,0.212523936
1763,3.749135639,-0.357312795,-1.429251179,23.61760029,2.582619519,0.758111635,-1.429251179,R,c,4.601568439,-0.137774107
1764,1.2154715,0.177541128,0.710164512,-3.565200515,28.68718512,0.029749309,0.710164512,R,c,4.249484707,6.095990679
1765,3.4425308,-0.447568218,-1.790272873,-5.713875706,13.86481096,0.009288376,-1.790272873,P,a,-22.47382929,1.666945642
1766,-3.156916982,0.232503337,0.930013348,5.075216669,38.29595163,-0.232596998,0.930013348,P,b,13.36030681,3.303731648
1767,0.727332952,0.233769947,0.935079788,-24.86362873,35.36284683,0.662847144,0.935079788,Q,a,,0.633318835
1768,-0.850421505,0.141508698,0.566034792,-14.35033907,10.7270376,0.84340989,0.566034792,R,c,-5.819923337,0.998940776
1769,-3.241381292,0.333188633,1.33275453,-6.893455901,36.66976203,,1.33275453,P,b,,-0.484176715
1770,2.772003614,0.402837803,1.611351212,9.628082607,5.560756195,0.154119863,1.611351212,R,a,23.81597821,1.491262291
1771,-1.900276965,-0.076075186,-0.304300745,-28.27600425,19.42128985,0.892299838,-0.304300745,P,a,-25.66381085,0.146622174
1772,-4.440862612,0.747640866,2.990563465,-16.37627119,-19.09812742,-0.688551252,2.990563465,P,a,16.8046177,3.214613373
1773,-3.105529999,0.085445545,0.341782178,40.69435416,-1.362708622,-0.759814253,0.341782178,Q,a,35.97330511,0.735869006
1774,-2.750792312,-0.252467513,-1.009870052,-9.043469979,-21.76478337,0.955797617,-1.009870052,Q,c,-17.3334765,-2.986619527
1775,-4.166362429,-0.224587883,-0.898351531,-19.72339663,-0.596504377,,-0.898351531,Q,c,,-2.57255438
1776,-5.336311175,0.136020963,0.544083851,-15.6120938,-5.69533199,-0.362161768,0.544083851,P,b,-7.048836534,-0.858983379
1777,-2.956963846,0.473847179,1.895388714,-27.28564867,23.48053429,1.40707406,1.895388714,Q,c,-2.874631788,0.454595853
1778,-0.460389491,,,-8.363002762,8.066798949,0.783147382,2.31339271,R,c,16.44352489,1.247059114
1779,0.561175779,0.43108375,1.724334999,-4.397642002,-9.072689357,-1.611285518,1.724334999,P,a,13.72523639,6.638110788
1780,-1.114118048,0.308526022,1.234104089,-10.3340829,-18.23872882,-0.796245179,1.234104089,Q,b,4.07377457,1.67139189
1781,-3.905129633,-0.292713028,-1.170852111,-24.3961966,5.357572485,-0.646917361,-1.170852111,Q,b,-31.22547839,-0.855451605
1782,1.740976093,-0.076104686,-0.304418743,,50.75054408,-1.70970668,-0.304418743,Q,a,-30.94660269,6.335044363
1783,-0.156915234,,,-14.67747377,2.230388252,0.590056107,-0.335866484,P,a,-15.10064385,-1.258351661
1784,0.900628305,0.535835581,2.143342325,-2.737492088,-12.83988289,2.52029332,2.143342325,Q,a,19.24342958,-3.182798625
1785,-5.015427837,-0.532682754,-2.130731015,-3.594058957,24.6998951,,-2.130731015,R,c,,-6.367015162
1786,,0.491216099,1.964864396,12.01706828,0.449395275,-0.652227181,1.964864396,Q,a,,5.44830028
1787,-0.814740007,0.13244371,0.529774842,-37.63102384,15.88548898,1.126283218,0.529774842,P,b,,-0.499117484
1788,-1.969945013,-0.011651161,-0.046604643,8.766506263,12.09464501,0.245943747,-0.046604643,P,b,,0.059035179
1789,4.247640454,0.430071959,1.720287837,-39.70186208,11.98565646,,1.720287837,P,b,-14.55861129,7.640813053
1790,-2.139543671,0.458277361,1.833109444,7.613314815,-1.839538099,0.551824703,1.833109444,P,b,24.4217463,1.938310606
1791,-4.536937024,0.788972868,3.155891471,-1.952034331,-53.37504831,-1.202052031,3.155891471,R,c,29.99728725,2.158993131
1792,-0.181406655,-0.496127468,-1.98450987,8.717612818,-20.85091834,-1.433458892,-1.98450987,Q,a,-12.87100845,-0.501376121
1793,3.685950318,0.825393687,,-33.30416056,21.95654979,-2.142988092,3.301574746,Q,c,6.372419018,11.37056057
1794,-3.222427119,-0.060337498,-0.241349991,-20.15493375,-13.27038205,0.010711475,-0.241349991,P,a,-18.53744691,-0.40900745
1795,1.130588192,,1.898048958,-20.79421213,23.68106857,-1.222356922,1.898048958,R,b,,7.108837395
1796,2.765417758,0.884611072,3.538444286,39.15658999,13.57689988,-1.944948616,3.538444286,R,a,66.70971485,8.815897296
1797,-0.571933054,0.126459014,0.505836057,-2.337442662,0.137809277,-0.118073099,0.505836057,Q,a,3.188406443,0.608799759
1798,2.276774033,-0.930068665,-3.720274661,40.71423115,,0.969040886,-3.720274661,R,c,,-3.23277769
1799,-1.881901332,0.627839355,,7.808064748,19.48585518,2.118676253,2.511357421,P,c,,-0.87015442
1800,2.08679188,-0.540928167,,21.29277478,21.40318235,0.150855534,-2.163712668,Q,c,,0.963419756
1801,-2.22198708,-0.342062643,-1.368250573,16.53889001,-32.19376014,-0.168174455,-1.368250573,Q,c,,-2.587133703
1802,2.337366876,0.557406684,2.229626737,-29.32051187,12.05658161,0.088911751,2.229626737,R,a,-1.160142123,3.80361584
1803,7.565221958,0.155743526,0.622974105,-18.07426947,,-1.123485181,0.622974105,R,b,,8.299448532
1804,-1.18113159,0.820073155,3.280292618,18.51806855,-16.673717,-0.851395449,3.280292618,Q,a,47.61738103,5.233032204
1805,-1.115975542,0.604583952,2.41833581,-14.49495877,-2.957146477,0.41462117,2.41833581,P,b,12.58739109,2.352358603
1806,5.143897528,-0.032023115,-0.12809246,-17.38952462,-6.849557452,2.676332768,-0.12809246,Q,b,-15.1925443,-1.85807197
1807,-0.582963649,-0.027717555,-0.11087022,-1.154128015,-4.070622653,0.91502348,-0.11087022,P,b,-2.032004612,-3.079375221
1808,-1.215884909,0.51953119,2.078124759,-22.36495667,-3.81449915,1.038207385,2.078124759,R,c,2.889282253,0.197561462
1809,3.070635591,-0.008839012,-0.035356046,-43.57516967,5.413905363,,-0.035356046,Q,a,,2.052059607
1810,-3.184294434,1.77661695,7.106467799,10.36022202,37.61884744,-0.195406095,7.106467799,P,b,79.35285561,11.09634582
1811,-3.520547963,0.453526598,1.814106394,-70.06255089,-6.089331287,0.751922759,1.814106394,R,b,-37.90897678,-1.41387354
1812,0.418520313,0.600350703,2.401402813,-15.59316313,2.088375711,0.925434259,,R,b,11.53949763,0.706080552
1813,0.115083683,0.472965347,1.891861389,-14.70115794,-3.417729967,0.697077582,1.891861389,P,c,7.157687535,2.289413224
1814,-1.329601885,-0.353079648,-1.412318593,41.141473,-22.40775401,1.041249412,-1.412318593,R,b,18.78999247,-4.776500287
1815,5.18966876,0.36626732,1.465069281,20.69356474,0.72094231,-0.08205552,1.465069281,R,c,31.2055446,4.954507432
1816,-1.459321289,0.22902764,0.91611056,-7.310408983,-5.1949452,2.065866604,0.91611056,P,c,3.312778411,-3.157827127
1817,-0.394806052,,0.676457936,-4.419224816,2.103000706,3.267726314,0.676457936,P,b,,-6.312100722
1818,2.495315172,0.399678575,1.598714301,22.70639457,-16.32810725,2.404636305,1.598714301,R,b,34.15225866,-3.596802521
1819,-2.028962839,-0.498286225,-1.993144902,-33.71155331,-13.94606297,0.473408703,-1.993144902,Q,b,-46.90069167,-3.966504537
1820,-5.187592668,0.291409327,1.165637306,-7.67941088,3.309408859,-3.428971952,1.165637306,R,b,5.512844357,6.871709595
1821,-1.615134891,-0.663116869,-2.652467476,-9.095334503,-8.001731786,0.753117187,-2.652467476,R,b,,-6.519322288
1822,-4.785287489,-0.328375895,-1.313503581,-5.276682996,39.01825225,1.447392517,-1.313503581,R,b,,-5.226532616
1823,2.236366805,-0.475414434,-1.901657736,54.04171963,13.44268196,0.654350142,-1.901657736,R,a,,-2.097873602
1824,-1.944861113,0.721834601,2.887338402,1.511407028,7.691198583,-0.96559776,2.887338402,Q,c,30.08250965,6.609530188
1825,-1.446957302,-0.26592183,-1.063687319,-14.65704084,-13.90245855,-0.889400927,-1.063687319,Q,c,-22.36250585,-0.67727123
1826,1.86058799,-0.519148809,-2.076595234,10.10076524,20.17314992,-1.223374358,-2.076595234,R,c,-12.68534015,2.185045541
1827,4.140907295,0.082966217,0.331864869,-29.87513042,32.91726761,1.002453465,0.331864869,R,b,,1.796707693
1828,2.473419005,0.192301983,0.769207932,-12.55609572,10.97805724,-0.937871426,0.769207932,R,b,-2.352797257,3.673673459
1829,-2.218712507,0.926795084,3.707180337,25.7770145,-8.547413067,-2.467527708,3.707180337,R,a,57.69341497,8.585048378
1830,-3.17123704,-0.072594294,-0.290377177,-10.88516942,5.859750657,0.341830193,-0.290377177,R,b,-11.61190731,-4.111870229
1831,-6.152223471,-0.697883652,-2.791534607,19.12539177,32.71638191,-0.784752892,-2.791534607,P,c,,0.936844389
1832,4.940126691,-0.224797807,-0.899191228,7.03757079,-5.634577506,1.788325181,-0.899191228,Q,c,-3.361855647,-3.748709881
1833,2.516299851,-0.054613635,-0.21845454,-7.389300315,6.53161538,0.369284481,-0.21845454,R,a,,-0.034407774
1834,2.197729656,-0.28161478,-1.126459119,48.62989301,18.21677293,1.472221392,-1.126459119,Q,b,27.63932322,-1.316815509
1835,1.733537527,-0.079734913,,-27.03867321,19.52030078,0.176972057,-0.318939653,P,a,,1.671146539
1836,-5.550715267,-0.149045782,-0.596183129,-39.07947357,-38.27264215,1.31466681,-0.596183129,P,c,,-5.764090618
1837,-1.126269657,0.157311918,0.62924767,17.33192441,33.0674741,0.580914681,0.62924767,P,c,,2.726372359
1838,2.621142424,0.054832426,0.219329703,29.84663114,-14.8241515,-1.492775452,0.219329703,R,a,26.07060195,4.16712804
1839,-3.867338124,-0.294518939,-1.178075755,14.05993641,-31.7014267,0.036637782,-1.178075755,P,c,-0.532808425,-3.176490494
1840,0.489037227,0.145326665,0.581306661,15.80271583,-45.10149053,-0.370410954,0.581306661,Q,c,18.45523928,-0.744633827
1841,-1.320921975,0.378276853,1.513107413,-25.80965362,-9.089777619,0.657220911,1.513107413,Q,a,-5.516648764,-0.988396067
1842,3.668857516,0.949018233,3.796072932,-9.543406613,29.07539646,-0.671900659,3.796072932,Q,b,30.32600403,7.726558414
1843,2.123904187,-0.250455378,-1.001821512,0.282745637,-17.05371933,-1.03374247,-1.001821512,R,a,-9.792018607,0.196055039
1844,3.055469141,-0.240242981,-0.960971926,40.35437811,8.459224433,-0.083135179,-0.960971926,R,a,22.67378323,1.812519265
1845,3.810005711,0.63030694,2.521227761,17.07190369,-9.627984911,-0.993421291,2.521227761,R,b,38.86980057,5.872112927
1846,-0.340640078,-0.52219212,-2.088768481,-11.27667836,-1.694994951,0.486172559,-2.088768481,Q,b,,-4.581722497
1847,0.37553127,0.534038338,2.136153353,-11.86774715,-17.9566267,2.333588278,2.136153353,Q,a,11.86733581,-3.977374225
1848,-0.335212579,-0.037003524,-0.148014095,22.22614815,28.04163043,-0.500818225,-0.148014095,R,c,16.30077756,4.894478311
1849,1.179973082,-0.276641162,-1.106564649,-72.27648418,-1.910286919,0.707981179,-1.106564649,R,c,,-0.552598673
1850,-0.41337625,-0.508123177,-2.032492707,-17.2195441,-20.00242098,-0.068105079,-2.032492707,P,b,,-2.527680437
1851,2.733357848,0.343430945,1.373723779,-20.82556161,-8.033560557,-0.493745062,1.373723779,Q,c,-2.923211493,4.952499043
1852,2.5746949,-0.416493584,-1.665974335,-26.16010986,-7.247751536,1.090681712,-1.665974335,R,b,,-3.678325159
1853,4.826281462,0.085491884,0.341967537,-53.10313762,43.45087845,-0.309422121,0.341967537,R,a,-39.06283473,6.479373961
1854,-1.117522493,0.167447583,0.669790332,-11.12987929,-58.75203257,-1.722890908,0.669790332,R,a,,0.4902682
1855,4.26212455,0.214726561,0.858906246,102.2746806,-27.96109188,,0.858906246,Q,c,90.40880694,6.210683588
1856,1.340186943,-0.563182588,-2.252730353,-26.90832943,30.85943386,0.40812952,-2.252730353,Q,a,-44.05396707,-0.439315069
1857,-0.495193391,-0.929791185,-3.719164739,6.834570552,34.39568333,1.124570505,-3.719164739,P,b,-31.72399095,-4.136772079
1858,3.77284593,0.490368863,1.961475452,-23.99190946,14.47607072,0.789850608,1.961475452,P,b,0.42122695,2.933646073
1859,1.087787452,0.524572191,,-41.6108734,17.34678035,0.599217405,2.098288764,R,a,-12.30581108,2.232581792
